sha,timestamp,family
50dd6863e9ecb2f6ea8e6f313ba533dc783322818c80d267a5dd877cdccda124,2013-10-15 19:44:54+00:00,
d6980df7155eb5dcf94d81c2cb7ad3c1d0d01466bc6aa7f36417420e27a8fdf8,2013-11-08 20:41:55+00:00,
19a1f2fce0fcb6358f2e71f4e63b629260acab47e1b94fe123bba68c7c46b5ba,2013-11-11 03:50:55+00:00,
f7590e6d4c1e6ac72a14841646781dd26e106ba3626b946ad40d3fc54a016cf2,2013-11-12 00:30:06+00:00,
43a0a179321fe94c7bb0180daac320469e4ec89201f09f318aada9b77991437c,2013-11-26 11:16:21+00:00,
42e63c02a668846e6d5292560ac3ca7bac02c6af2189977f64223a80ca992314,2013-12-07 14:44:15+00:00,
3def7577029073bdb0af5d83cc07085cfc182c2055477d1e7a0242192f6227d4,2014-01-14 08:21:09+00:00,
19e054c5caa79622a0e716d27a3af6cc1048df9ec3d0e3dc7b9e5bb48511e03b,2014-02-25 09:07:03+00:00,
d223a693c0719e67bfe754aef9af83a1019968d6f8cb2eb53c16c35c2db35a8e,2014-02-27 12:12:20+00:00,
b363778101051f16d023a53880801d9c70d31626a845dbd3c29c811cc9fb03d8,2014-03-29 12:37:08+00:00,
9e23dc2bd697b4cba4c0c093b3c98744656c67c32be6164b502b8fb94060f911,2014-04-11 04:42:12+00:00,
e77903e41dfe73e318c9bd21aa4cab6b85ff35c07162c72f1d474e59db6dc9b2,2014-05-03 21:24:02+00:00,
9fd4ed57540833d33163645ba21e8807f15009b066af4f63145384dccb35d868,2014-06-02 15:29:17+00:00,
1c0519d1e5251106d4ba64811433b9f18af33441ff502706c6dcf17e91a05a44,2014-08-27 15:59:11+00:00,
a41acc2586e6855342f68ec1011b855ab1267dc8664b03687d4f1b6578839a18,2014-08-29 05:30:10+00:00,
0115af5dbaece6118474a86fe11a53a45e2845881e78654ab8949638e2a33383,2014-10-19 23:25:25+00:00,
f9b18a808c5ccca9a7ba47fe0bc500a75f948649c947689f3705cb2dfcfef0c0,2014-10-25 10:28:17+00:00,
8c6185f1b395aa8738e44859f74590aa678cc9c561a9a8e8f2e3f599937cf9aa,2014-10-29 15:45:23+00:00,
9c7cb1f4e51e7200d2938ce0af7ba90ab84424ee324b2a3da0946b777c81ef8f,2014-10-29 19:31:13+00:00,
95dbc57b6440ef79f3500c0ccd905085a9e39ac16e2986e48870458b09b0ffe8,2014-10-30 00:12:45+00:00,
d660e761ed9eabdb8c7602c62847356a334af386316515affb6f94e26f39d8db,2014-11-14 03:20:24+00:00,
9e22d30839ff0cc9f2f016b2459d85bea0045817e096ef99a256510f81322385,2014-11-20 17:16:56+00:00,
4c038d0de619011a25c05b57d6adec755f7ca73f52943909d6c2c33a8103f253,2014-11-29 08:27:17+00:00,
86c6819b27bd93f5b7699d3e019523a018511ed51bcb261d0d37a3f5dfb9333a,2014-12-08 18:26:29+00:00,
d3e92aa56180c7ce376cb6e3015b68a0bb7bc24917b7c5ed7f42b492c68a43b2,2014-12-18 03:11:08+00:00,
0d361fbe7d203b8f36e0ed5503e5a0dee6fb28d46b211e88a7a16496eeb568d4,2014-12-30 02:17:02+00:00,
97744f9671e24fb2e2b243bcd55d7642cccbb3c37163b28d245140321ae64f28,2014-12-30 09:26:01+00:00,
9d705b2fce9452e0145c5035a09e6345060fba9f402193d0eb2d04d5e244ab71,2015-01-01 00:00:00+00:00,
f75e72354ab5cbb62756e0ede6e308bd18abb1e3dffa71ebf7f4fe7d44e98d97,2015-01-01 00:00:00+00:00,
fd14187770eb4aa1cb3ee6a5f12aeb43aa942a4efd54bae2de43a0bb447378e8,2015-01-01 00:00:00+00:00,
b4fbcd861578c4a74deb225efdd3a843ff0b62b2eb3bdb8c5716ee06b6c89ab7,2015-01-01 00:00:00+00:00,
04271b73a712279b0839ba3c81e15b5b97b1c049adefb515877ce5aad34aab1a,2015-01-01 00:00:00+00:00,
20be926d7a04ea5fe5e81ef4f7ea0491a73d87c819c3e46d94ddcc51ad065c90,2015-01-01 00:00:00+00:00,
aae47def59b6c34dfc45626e5342b0fe861592c3a2485f352c524790933bee0c,2015-01-01 00:00:00+00:00,
be3cfb3b94d9d4d1f1f0e9e7cd2704c68664de9643bf6c45fd977df4a75440c4,2015-01-01 00:00:00+00:00,
fb3eed419c2167029e9e98d998ce72ca1e8fd126b3f2482c0e1d2632c035d2d1,2015-01-01 00:00:00+00:00,
169d8a94513d8ab4a33e7545171c3219ad62b23e35bdd3c51cd9070f80961d77,2015-01-01 00:00:00+00:00,
9a9212835f300fc201ff4adc3fcd124e70f01169504c27108599f8920002d274,2015-01-01 00:00:00+00:00,
806df31c7472196121a582d9222f894248e90f922beeb4f50bce25b36e85b477,2015-01-01 00:00:00+00:00,
6894477ce8e330c88b0b395d42bc8c6c56a641743c344fa636fef06aaa39f6ee,2015-01-01 00:00:00+00:00,
d2fac0554af8514f93de2398893d464eb52f10e0144c6a3f69f06cd5ad1b3c45,2015-01-01 00:00:00+00:00,
a9b7869daff61856a76e71314518e330aca886d5deb170569733c3de2b434f15,2015-01-01 00:00:00+00:00,
80699ef3d6dc09696c63f2443dd5f2e7c41357b990f324edb8c86e7c1d599bc5,2015-01-01 00:00:00+00:00,
64c01f67cf495ecd56179b16728e457bd83fdf2ba9bd59d31c5e39be5b8398e3,2015-01-01 00:00:00+00:00,
10166935906be48e7151c5a5e74bbd6598485631350c1c572ca079c2c47eb96c,2015-01-01 00:00:00+00:00,
6d41b43202a197b2578067e67f1cd3454e65d2a113a2390ab26f19d69bdda08e,2015-01-01 00:00:00+00:00,
70794443b119c4a5446d5c8f4c0d477cdf5963a0fbe8eb8608b5246343cc2521,2015-01-01 00:00:00+00:00,
4e5352f72ca40883b1850403e1e5dc08f9ad6f38ef4e9db9d5a625db55b83f35,2015-01-01 00:00:00+00:00,
b2153d9cdecb08b7a4ad128642c05336664cb8e76a6583265ebe64142848ddb7,2015-01-01 00:00:00+00:00,
3afead656816e4721099a481ddb4f6fefd6db9deebe45047a8f7ca252999e221,2015-01-01 00:00:00+00:00,
2c226d1a6566674c732aecb9fad834c091958aa0bfaf5d769f9fbf1aa76a8ceb,2015-01-01 00:00:00+00:00,
0d08b36b0e6ece2f4d12ca380cb4ab0794258745a8aacd8482babed8ce1afbf5,2015-01-01 00:00:00+00:00,
cb7495363fa261d796e8f14d4222455f5403e3e1d2716c8995be3b4515c4d6f0,2015-01-01 00:00:00+00:00,
51da7298e422b489e4bd50948717ce69985fc51476807bebdd378a5235b251b7,2015-01-01 00:00:00+00:00,
ea3b289faf8261f09ad146d4e10684dc96904cc5ae31239cda53db3c7d437804,2015-01-01 00:00:00+00:00,
d8b10999fa2d35c2bc2596a8cbd03d06b0a8cd7a4b03ea098a7e518858cb0060,2015-01-01 00:00:00+00:00,
4f8fb130cfa6941b0d05381d843620a7efe19cc4171a526bb1c5c0f039cac43b,2015-01-01 00:00:00+00:00,
ef0e9b8a4660060d43f7b09d5f28365dd38162dd14bb22e44e3a88787409b895,2015-01-01 00:00:00+00:00,
d9add4ad2dc2e98fb667ac46731909be4dc64ba7adefb4c37c40ce8ede3ca81b,2015-01-01 00:00:00+00:00,
32ea09cba94fbf1b579549e8b9c31689396d876beb2f3f41775760376e7f1d24,2015-01-01 00:00:00+00:00,
2dc4c786918697ab190451b5a0b30a6c611c97a89e514b83fe3e242146dd79a8,2015-01-01 00:00:00+00:00,
f1d714cdf00612f842066af537745e7a777fa2a564185741e3e01f3b17c57e36,2015-01-01 00:00:00+00:00,
758f8d107d7f009e8d7f312c744361bbce3057d33ae3a8757f10b8464a981126,2015-01-01 00:00:00+00:00,
65615ef2a56f2eda7230c5a53009f12d8bc1f9f2ef42ecae6ae16974ff41ec18,2015-01-01 00:00:00+00:00,
82a00067fe88a496178c9a44845f17aa174fcd0b3f4b73bc91050ab19974b3c2,2015-01-01 00:00:00+00:00,
170d89b00aba9052c7ba83c86323c772b9e2609f201a872c7d765bbcf9796fca,2015-01-01 00:00:00+00:00,
ce76b31fe9a8f9beef432df2fcba5af5f356903cf5c306312a39d4e983db74e4,2015-01-01 00:00:00+00:00,
0f0c1d8d7f01aca490d2a0fa4474b4cb4fc0fa437600ab7b39d8b28476b9bc4c,2015-01-01 00:00:00+00:00,
f88df4c6ce8fb660d60de2ff20fa75fef64df8f592830dc61c4cdf15fd34a5b6,2015-01-01 00:00:00+00:00,
65b834d6448607f4636a92954ac9355341d9a23ab04f1d07dbe93a7b899ef991,2015-01-01 00:00:00+00:00,
6d0bc44990ea238e276456928b947ee9175b7de6b499929467d29400bc5eeb1d,2015-01-01 00:00:00+00:00,
e1b2fdaef1ed11bcb604b538c67f635ca75934b29c097cd04bb8ef0150ee0979,2015-01-01 00:00:00+00:00,
3daf2435b427e5a16aff790863d02e1eadbc4f5db1e8d89cba4585edeaa71bc4,2015-01-01 00:00:00+00:00,
f78314ce34cc6ef4fcac3373177a85b03264d90d6ea1fe9b91af97f9641c9c56,2015-01-01 00:00:00+00:00,
d9b3b65e2fe46f69b0048b0674865e3044804c75ac4c0dba630a7a5b6f944191,2015-01-01 00:00:00+00:00,
b12b8d6583cdf591ecbf03a5c5595b01218960a8bd09f18c81b493bacb17a989,2015-01-01 00:00:00+00:00,
653cfb3cdaf34b578cb69acc9ecd82971a86841f6bb1b9b21b2bd96770670bf8,2015-01-01 00:00:00+00:00,
d4622110759f5e7f8ae8f3f46df162b541cfede800b57a10fbc194dfb5dfdc78,2015-01-01 00:00:00+00:00,
d3385933ad1a26294e3cd1c99dd82018ed3eddd86a1e2f40876e3a1af1dd5a9e,2015-01-01 00:00:00+00:00,
e906f3b82cfabafa253df9364d77fef2062a1dc3cf2931b3f1da740837985413,2015-01-01 00:00:00+00:00,
89524bc6a69146eceddd10484ab9ef4917adc1fcf8b23ccaf72d91d52a8584d9,2015-01-01 00:00:00+00:00,
fdb368b59e90206450b49039a56d8d42df20f8bc1393a2765428ffc5dfad9a6e,2015-01-01 00:00:00+00:00,
b5ec41f6433c2e47ab1176113dcd496183abf8b6d0bed405cf0d2d27f169ec87,2015-01-01 00:00:00+00:00,
c1d5f2ce9a6844bfb2c560e55bcc27364ab902cd14f1bd517551862dcb77b3d7,2015-01-01 00:00:00+00:00,
94c39bebd8f2b5ee305a62e4584489200d55b3b5d330f4e6864c0a50a573759d,2015-01-01 00:00:00+00:00,
d0fcf63bd8833e6f8b8a6446cc021ee53d72e620679499611371c273ba3f7255,2015-01-01 00:00:00+00:00,
cdab0e3f24a0aec4fbfa68eb3e6f80aa86c15ac9080f27216e386ce829c3df10,2015-01-01 00:00:00+00:00,
0979be03129f2ba8a20fc101d319ba9824b19291de4f2ac80143df2b5ad1d94e,2015-01-01 00:00:00+00:00,
5aa7cf7ccb087ee1ac6867614c3e8484c6daa66eb707293bf788bd8e1887baf0,2015-01-01 00:00:00+00:00,
56b0037f97dcfcaff195fe2f658433d976a82ca6629c6cc5c9667b8155742ad8,2015-01-01 00:00:00+00:00,
394444032066812918a445cb31f0ee64ed3b92fcd467fbea19bd3957868e0e06,2015-01-01 00:00:00+00:00,
777084cfc7cb4c2a61eec56ccf062f63185cd95b980b04feeada539340504f51,2015-01-01 00:00:00+00:00,
68850fc8cd7f8a1165ea83e5b2b50b69f25db0b618ab3d789353f8a93d21278d,2015-01-01 00:00:00+00:00,
c223d2371be55256cfc2092cda4c8548bed48b28082dba60d6011c8c66e9ec3b,2015-01-01 00:00:00+00:00,
fc2918900ff3c994b9b041c8c31f5f20507df397aa3a9967ce8b39dab4fa9cc0,2015-01-01 00:00:00+00:00,
6dc7de1f0d47a96fe33ebec0b3c967130fa1fe6deb802b3eae88a1f1ec06a9fe,2015-01-01 00:00:00+00:00,
ac81b5a722498d0a97b3c79805b44606cd1694961dca47dc9fb461d79a38464b,2015-01-01 00:00:00+00:00,
